Gene name,Human gene name,Human homology type
Gm5464,,
Olfr658,,
Ubac2,UBAC2,ortholog_one2one
Zup1,ZUP1,ortholog_one2one
Tubgcp6,TUBGCP6,ortholog_one2one
Usp17le-ps,,
Tm6sf1,TM6SF1,ortholog_one2one
Gm39318,,
Gm42510,,
Gm50156,,
Gm24456,,
Gm47454,,
Gm15400,,
Gm47456,,
Gm15399,,
Pcdhga9,PCDHGA9,ortholog_one2one
Gm47457,,
Gpr18,GPR18,ortholog_one2one
Gm19176,,
Gm47489,,
Gm43731,,
Dcaf1,DCAF1,ortholog_one2one
Gm19047,,
Gm9372,,
Gm47490,,
5S_rRNA,,
Pnma2,PNMA2,ortholog_one2one
Gm8378,,
Gm42824,,
Ifit1bl2,IFIT1B,ortholog_one2many
Tram1l1,TRAM1L1,ortholog_one2one
Gm47491,,
Gm4617,,
Cnn2-ps,,
Gm47515,,
Gpr173,GPR173,ortholog_one2one
Ifit1,IFIT1B,ortholog_one2many
Gm16876,,
4921527H02Rik,,
4930578I07Rik,,
Cers2,CERS2,ortholog_one2one
Gm9570,,
Gm2912,,
Gm11365,,
,,
Gm47518,,
Gm24258,SNORA71C,ortholog_one2many
Gm11368,,
Gpr183,GPR183,ortholog_one2one
Gm7868,,
Sash3,SASH3,ortholog_one2one
Gnpda2,GNPDA2,ortholog_one2one
Gm31447,,
Gm47259,,
Gpha2,GPHA2,ortholog_one2one
Gm11367,,
Gm15571,,
Mboat1,MBOAT1,ortholog_one2one
Gm24499,RNU6-1102P,ortholog_one2many
Rps29,RPS29,ortholog_one2one
Timm8a2,,
Gm49236,,
Rn7s1,,
Tkt,TKT,ortholog_one2one
,,
,,
Lrr1,LRR1,ortholog_one2one
Slc16a12,SLC16A12,ortholog_one2one
Ccdc74a,CCDC74B,ortholog_one2many
Ccdc74a,CCDC74A,ortholog_one2many
Rpl36al,,
Ccdc97,CCDC97,ortholog_one2one
Hcfc1,HCFC1,ortholog_one2one
Gm23206,RNU2-9P,ortholog_one2one
Gm11366,,
Iars,IARS1,ortholog_one2one
Gm18425,,
,,
Gm50173,,
Gm22082,,
Gm50116,,
Drosha,DROSHA,ortholog_one2one
Ppp2r5b,PPP2R5B,ortholog_one2one
Gm49383,,
BC051142,TSBP1,ortholog_one2one
Gm9926,,
Mgat2,MGAT2,ortholog_one2one
Dnaaf2,DNAAF2,ortholog_one2one
Gm50157,,
Gm50158,,
Gm24679,,
Gm36092,,
Gm50159,,
Gm50160,,
Gm50161,,
Gm30190,,
Gm22219,,
Gm49384,,
7SK,,
Gm50162,,
9330151L19Rik,,
Gm45014,,
Mc4r,MC4R,ortholog_one2one
Gm45867,,
Bnip3l,BNIP3L,ortholog_one2one
Olfr659,OR52N4,ortholog_one2one
Ighj3,,
Olfr660-ps1,,
Gm19784,,
Otud7a,OTUD7A,ortholog_one2one
Gm16564,,
Gm50164,,
Gm50165,,
Gm50166,,
Utp14b,UTP14C,ortholog_many2many
Utp14b,UTP14A,ortholog_many2many
Pcdhgb6,PCDHGB6,ortholog_one2one
Nfkbiz,NFKBIZ,ortholog_one2one
1700006A11Rik,,
Mir3076,,
Gm6159,,
Ppp2r2a,PPP2R2A,ortholog_one2one
Gm29536,,
Gm14155,,
Olfr1172-ps1,,
Gm37392,,
Kcne4,KCNE4,ortholog_one2one
Gm13565,,
Atp5e,ATP5F1E,ortholog_one2one
Olfr661,OR56B2P,ortholog_one2many
Gm29187,,
Gm5830,,
Gm5898,,
Gm6195,,
Gm6593,,
U6,RNU6-788P,ortholog_one2many
U6,RNU6-313P,ortholog_one2many
U6,,
Gm13564,,
Olfr662-ps1,,
Scg2,SCG2,ortholog_one2one
Pank1,PANK1,ortholog_one2one
Gm3307,,
Gm44718,,
,,
Olfr663,OR56B2P,ortholog_one2many
Olfr1173,,
Gm7482,,
Gm44720,,
Olfr664,OR52N1,ortholog_one2one
Gm19027,,
Olfr1174,OR5D3P,ortholog_one2many
Gm24160,,
Usp17le,,
Olfr1175,OR5D3P,ortholog_one2many
Gm48018,,
Rspo4,RSPO4,ortholog_one2one
Gm7940,,
Smyd3,SMYD3,ortholog_one2one
Gm48034,,
Klf13,KLF13,ortholog_one2one
Gm22575,RNU6-493P,ortholog_one2one
A830082N09Rik,,
Gm42823,,
Gm22900,,ortholog_many2many
Gm22900,,ortholog_many2many
Gm22900,,ortholog_many2many
1700003H04Rik,,
Sirt1,SIRT1,ortholog_one2one
Gm4887,,
Srpr,SRPRA,ortholog_one2one
Usp17lb,,
Olfr1176,,
E030018B13Rik,,
Rtf1,RTF1,ortholog_one2one
,,
Gm30806,,
Gm20675,,
Gm26672,,
Gm44627,,
Tm9sf2,TM9SF2,ortholog_one2one
Gm45052,,
Gm26044,,
Gm23661,RNU2-16P,ortholog_one2one
Gm43139,,
Gm23067,,
Gm26072,,
Gm42652,,
Siglecf,SIGLEC6,ortholog_many2many
Siglecf,CD33,ortholog_many2many
Pcdhga10,PCDHGA10,ortholog_one2one
Pcid2,PCID2,ortholog_one2one
Gm42653,,
Gm24003,,
Gm43693,,
Pcdhgb7,PCDHGB7,ortholog_one2one
Akap9,AKAP9,ortholog_one2one
Manf,MANF,ortholog_one2one
Ap1s3,AP1S3,ortholog_one2one
Mir107,,
Pcdhga11,PCDHGA11,ortholog_one2one
Atg2a,ATG2A,ortholog_one2one
Gm9379,,
Gm42825,,
7SK,RN7SKP19,ortholog_one2many
Gm9381,,
Gm42826,,
Gm5561,,
Gm37886,,
Tfb2m,TFB2M,ortholog_one2one
Gm25394,SNORA84,ortholog_one2many
Gm23482,,
Trim2,TRIM2,ortholog_one2one
Agtr1a,AGTR1,ortholog_one2many
Rspo4os,,
Gm37612,,
Olfr1177,OR5D3P,ortholog_one2many
Gcg,GCG,ortholog_one2one
Ppp2r1b,PPP2R1B,ortholog_one2one
Gm48161,,
Gm19334,,
Gm15480,,
Gm11369,,
Cnst,CNST,ortholog_one2one
Gm270,,
Plxdc1,PLXDC1,ortholog_one2one
Btnl4,,
Gm30302,SPATA31A3,ortholog_many2many
Gm30302,SPATA31A1,ortholog_many2many
Gm30302,SPATA31A6,ortholog_many2many
Gm30302,SPATA31A5,ortholog_many2many
Gm30302,SPATA31C2,ortholog_many2many
Gm30302,SPATA31A7,ortholog_many2many
Gm25857,,
Olfr1178,,
Hdgfl3,HDGFL3,ortholog_one2one
Gm8545,,
Uqcrfs1,UQCRFS1,ortholog_one2one
3010001F23Rik,,
Gm16145,,
Rwdd1,RWDD1,ortholog_one2one
Gm6254,,
Gm17082,,
Prelid3b,PRELID3B,ortholog_one2one
Clybl,CLYBL,ortholog_one2one
Gm15332,,
Btnl5-ps,,
Gm17022,,
Wwp2,WWP2,ortholog_one2one
Gm47977,,
4930519D14Rik,,
Pcdhgb8,,
Gm7251,,
Pcdhga12,PCDHGA12,ortholog_one2one
Gm272,,
Gm15331,,
Btnl6,,
1700108J01Rik,,
Gm4750,,
Gm8672,,
Gm19011,,
Actb-ps1,,
Gm5089,,
Gm48009,,
Cldn34a,CLDN34,ortholog_one2many
Gm12963,,
Gm25464,,
Gm7158,,
Gm8674,,
Gm5089,,
Col3a1,COL3A1,ortholog_one2one
Gm48045,,
Zdhhc9,ZDHHC9,ortholog_one2one
Trappc3l,TRAPPC3L,ortholog_one2one
Gm10784,,
Zic5,ZIC5,ortholog_one2one
Gm15329,,
Btnl7-ps,,
Gm48051,,
Gm17611,,
Gm6554,,
Mup14,,
Gm48052,,
Itpka,ITPKA,ortholog_one2one
LOC667541,,
Usp17la,,
Gm8700,,
Zic2,ZIC2,ortholog_one2one
Notch4,,
,,
Gm48054,,
4933433N18Rik,,
Gm47412,,
Gm2645,,
Gm10298,,
Gm47413,,
Gm45088,,
SNORA74,SNORA74,ortholog_one2one
Gm45556,,
Dusp22,DUSP22,ortholog_one2one
Dnajc12,DNAJC12,ortholog_one2one
Gm10837,,
Gm44540,,
Gm9399,,
Gm18143,,
Gm45054,,
Surf2,SURF2,ortholog_one2one
Gm20670,,
Ebf2,EBF2,ortholog_one2one
Olfr665,,
Bnc1,BNC1,ortholog_one2one
,,
Gm49100,,
Mup-ps11,,
Mup15,,
4833418N17Rik,,
Pole2,POLE2,ortholog_one2one
5S_rRNA,,
Gm20744,,
Cdh6,CDH6,ortholog_one2one
Olfr666,OR52N2,ortholog_one2many
Gm45056,,
Gm32850,,
Gm45090,,
Gm45272,,
Gm7530,,
Mup-ps12,,
Calhm4,CALHM4,ortholog_one2one
Gm45089,,
Gm45275,,
Olfr667,OR52N2,ortholog_one2many
Mup16,,
,,
Gm11633,,
Rnf7l,RNF7,ortholog_one2many
Gm22753,RNU6-155P,ortholog_one2one
Ywhah,YWHAH,ortholog_one2one
Calhm5,CALHM5,ortholog_one2one
Arl5c,ARL5C,ortholog_one2one
Rabep2,RABEP2,ortholog_one2one
BC037039,,
Gm24038,,
Pcdhgc3,PCDHGC3,ortholog_one2one
Nox1,NOX1,ortholog_one2one
Gm43849,,
Calhm6,CALHM6,ortholog_one2one
Rpl35a-ps5,,
Gm11370,,
Wdr46-ps,,
Gm906,SPATA31A3,ortholog_many2many
Gm906,SPATA31A1,ortholog_many2many
Gm906,SPATA31A6,ortholog_many2many
Gm906,SPATA31A5,ortholog_many2many
Gm906,SPATA31C2,ortholog_many2many
Gm906,SPATA31A7,ortholog_many2many
Gm43031,,
Angpt4,ANGPT4,ortholog_one2one
Cyp51,CYP51A1,ortholog_one2one
Dse,DSE,ortholog_one2one
Gm8238,,
Gm4940,,
Gm49112,,
Gm18714,,
Ahsa2,,
Gm49113,,
Gm49114,,
,,
Gm31126,,
Gm49115,,
Gm49116,,
Gm8739,,
Mup-ps13,,
Fbxw17,,
Hdac10,HDAC10,ortholog_one2one
Mir194-2,,
Mir192,MIR192,ortholog_one2one
Gm14963,,
Mup17,,
Ehd1,EHD1,ortholog_one2one
Gm14154,,
Olfr1179,,
Gm14385,,
Mir1953,,
Vmn1r-ps1,,
Zfp831,ZNF831,ortholog_one2one
Gm47545,,
Ighj2,,
Mup-ps14,,
Mup18,,
Olfr1180,,
Gm47445,,
Gm18346,,
Gm26564,,
Gm47485,,
Tspyl1,TSPYL1,ortholog_one2one
Olfr1181,,
Gabrg1,GABRG1,ortholog_one2one
Ctnna3,CTNNA3,ortholog_one2one
Nxpe3,NXPE3,ortholog_one2one
Edn3,EDN3,ortholog_one2one
Mup-ps15,,
Gm12573,,
,,
Mup19,,
Gm6878,,
Cdc42bpg,CDC42BPG,ortholog_one2one
Gm17809,,
1700120O09Rik,,
4930438E09Rik,,
Cep97,CEP97,ortholog_one2one
Gm10860,,
Olfr1182,,
Gm47429,,ortholog_one2one
Nutm2,NUTM2B,ortholog_one2many
Nutm2,NUTM2G,ortholog_one2many
Nutm2,NUTM2F,ortholog_one2many
Nutm2,NUTM2D,ortholog_one2many
Nutm2,NUTM2A,ortholog_one2many
Nutm2,NUTM2E,ortholog_one2many
Gm38409,,
Gnal,GNAL,ortholog_one2one
Gm24981,,
Gm47010,,
Gm20667,,
Ptger1,PTGER1,ortholog_one2one
Pcca,PCCA,ortholog_one2one
Mir683-1,,
Gm20789,,
Gm14617,,
Mir683-2,,
Rps26-ps1,,
Surf4,SURF4,ortholog_one2one
Gm45900,,
Mir140,MIR140,ortholog_one2one
Psmd7,PSMD7,ortholog_one2one
Irf4,IRF4,ortholog_one2one
Gm13775,,
Olfr668,OR52N2,ortholog_one2many
Mup-ps16,,
Mup5,,
Siglecg,SIGLEC10,ortholog_one2many
Siglecg,SIGLEC11,ortholog_one2many
Slc5a1,SLC5A1,ortholog_one2one
Gm10118,,
Lrrtm3,LRRTM3,ortholog_one2one
Xkrx,XKRX,ortholog_one2one
Gm8940,,
,,
,,
5033426E14Rik,,
Gm20462,,
Cul4a,CUL4A,ortholog_one2one
Myt1l,MYT1L,ortholog_one2one
Gm14618,,
Gpsm3,GPSM3,ortholog_one2one
Gm14616,,
Olfr1183,,
Arl13a,ARL13A,ortholog_one2one
U6,,
Gm14444,,
Chpt1,CHPT1,ortholog_one2one
Fam110a,FAM110A,ortholog_one2one
Mup-ps23,,
Mup-ps17,,
Mup-ps18,,
Mup-ps19,,
Mup-ps20,,
Mup-ps21,,
Mup20,,
Utp14a,UTP14C,ortholog_many2many
Utp14a,UTP14A,ortholog_many2many
Gm50198,,
Pbx2,PBX2,ortholog_one2one
Kif20b,KIF20B,ortholog_one2one
Gm16354,,
Gm14445,,
Olfr1184,,
Olfr669,OR52N5,ortholog_one2one
Olfr1185-ps1,,
Mup3,,
Gm14393,,
Gm47279,,
Gm45273,,
Gm29675,,
Gm5900,,
1700030C12Rik,,
Gm52993,,
Gm14439,,
Gm9630,,
,,
Gm904,,
Gm49118,,
Gm49119,,
Olfr670,,
4930557F08Rik,,
Fam171a1,FAM171A1,ortholog_one2one
Gm15936,,
Gm38999,C19orf84,ortholog_one2one
Gm25550,,
Gm49122,,
Mterf1b,MTERF1,ortholog_one2many
Olfr671,OR52E6,ortholog_many2many
Olfr671,OR52E8,ortholog_many2many
Gm29753,,
Gm6479,,
,,
Gm41276,,
Gm8765,SPATA31A3,ortholog_many2many
Gm8765,SPATA31A1,ortholog_many2many
Gm8765,SPATA31A6,ortholog_many2many
Gm8765,SPATA31A5,ortholog_many2many
Gm8765,SPATA31C2,ortholog_many2many
Gm8765,SPATA31A7,ortholog_many2many
Gm49126,,
5033423K11Rik,,
Olfr672,,
Gm2611,,
Fzd1,FZD1,ortholog_one2one
Gm15750,,
Tmem94,TMEM94,ortholog_one2one
Lim2,LIM2,ortholog_one2one
Gm42744,,
,,
Ndrg1,NDRG1,ortholog_one2one
Spon2,SPON2,ortholog_one2one
4930518P08Rik,,
Mir7065,,
Gm2654,,
Gm19009,,
Zfhx3,ZFHX3,ortholog_one2one
Gm12909,,
Gm22199,Y_RNA,ortholog_one2one
Spin1,SPIN1,ortholog_one2one
Gm12910,,
Olfr673-ps1,,
Gm49259,,
Gm49260,,
Olfr674-ps1,,
Ggact,GGACT,ortholog_one2one
Olfr675,OR52E6,ortholog_many2many
Olfr675,OR52E8,ortholog_many2many
Mcmdc2,MCMDC2,ortholog_one2one
Hnrnpul1,HNRNPUL1,ortholog_one2one
Nxnl2,NXNL2,ortholog_one2one
Gabra2,GABRA2,ortholog_one2one
Tardbp,TARDBP,ortholog_one2one
,,
H2af-ps2,,
4930594M22Rik,,
Gm29787,,
Gm38042,,
Gm38318,,
Gm6056,,
Lamp1,LAMP1,ortholog_one2one
U6,RNU6-1157P,ortholog_one2one
Gm5396,,
Gm47554,,
Gm7212,,
Gm32834,,
U6,,
Gm26960,,
Foxr2,FOXR2,ortholog_one2one
S1pr3,S1PR3,ortholog_one2one
Cdca2,CDCA2,ortholog_one2one
Gm14387,,
Gm14392,,
Olfr1186,,
Rragb,RRAGB,ortholog_one2one
Rbm15b,RBM15B,ortholog_one2one
Olfr1187-ps1,,
Ptprs,PTPRS,ortholog_one2one
Gm14399,,
Erbin,ERBIN,ortholog_one2one
Gm8900,,
Rpl24,RPL24,ortholog_one2one
Senp6,SENP6,ortholog_one2one
Gm20686,,
Mir3108,,
Olfr1188,,
Lrp2bp,LRP2BP,ortholog_one2one
Cox7b2,COX7B2,ortholog_one2one
Gm13758,,
Gm6525,RPL36AL,ortholog_one2one
Stkld1,STKLD1,ortholog_one2one
4930565D16Rik,,
Gabra4,GABRA4,ortholog_one2one
Ndst4,NDST4,ortholog_one2one
Gm28037,,
Zbtb11os1,,
Gm15153,,
Zbtb11,ZBTB11,ortholog_one2one
Klf8,KLF8,ortholog_one2one
Gm28881,,
Gm7540,,
Gm4796,,
Gm19116,,
,,
Snord87,SNORD87,ortholog_one2one
Gm30853,,
Tcf24,TCF24,ortholog_one2one
E330040D14Rik,,
4930407I19Rik,,
Gm22829,RNU6-675P,ortholog_one2one
Med15,MED15,ortholog_one2one
Gm22594,,
Sccpdh,SCCPDH,ortholog_one2one
Gm28139,,
Gm47894,,
Sycp3,SYCP3,ortholog_one2many
Gm7150,,
Olfr1189,OR4C6,ortholog_one2many
Ubqln2,UBQLN2,ortholog_one2one
Gm15166,,
Gm47581,,
Olfr475-ps1,,
Cypt3,,
Ugt8a,UGT8,ortholog_one2one
Gm16355,,
Olfr1191-ps1,OR4S2,ortholog_one2many
Gm14443,,
Gm25793,RNU6-80P,ortholog_one2one
Gm8534,,
Slc52a3,SLC52A3,ortholog_one2one
Kctd12b,,
7SK,,
Gm42827,,
Gm45022,,
P2rx7,P2RX7,ortholog_one2one
Fhdc1,FHDC1,ortholog_one2one
Nbdy,NBDY,ortholog_one2one
Gm31181,,
Gm18777,,
Gm47895,,
Gm47896,,
Olfr676,,
Gm47897,,
Gm47900,,
Gm47903,,
1110002J07Rik,,
Olfr677,OR52E4,ortholog_one2one
Smt3h1-ps,,
Gm8913,,
Gm26576,,
Gm31763,,
Bcorl1,BCORL1,ortholog_one2one
Atp2a1,ATP2A1,ortholog_one2one
Gm1943,,
,,
Reep3,REEP3,ortholog_one2one
Ddx39a,DDX39A,ortholog_one2one
Smg7,SMG7,ortholog_one2one
Olfr1192-ps1,OR4P4,ortholog_one2one
Gm18916,,
Arsj,ARSJ,ortholog_one2one
Mir5621,,
AA387200,,
1700093K21Rik,C2orf74,ortholog_one2one
Scrt2,SCRT2,ortholog_one2one
Gm17225,,
Olfr1193,OR4S2,ortholog_one2many
Gm43327,,
Gm20568,,
Gm17035,,
Gm2895,,
Arfip1,ARFIP1,ortholog_one2one
Mapk12,MAPK12,ortholog_one2one
Gm14391,,
Nt5dc1,NT5DC1,ortholog_one2one
Olfr1195,OR4C16,ortholog_one2many
Cd163,CD163,ortholog_one2one
Srxn1,SRXN1,ortholog_one2one
Mir1950,,
Gm5248,,
Gm50137,,
Gm50140,,
Selenok-ps1,,
Gm24006,,
,,
5S_rRNA,,
Gm41836,,
Gm25611,,
Htr7,HTR7,ortholog_one2one
Gm14442,,
Nkg7,NKG7,ortholog_one2one
Gm14438,,
Tcf15,TCF15,ortholog_one2one
Kctd9,KCTD9,ortholog_one2one
Cryz,CRYZ,ortholog_one2one
Prpf8,PRPF8,ortholog_one2one
Gm31342,,
Gm14440,,
Cdh9,CDH9,ortholog_one2one
Gm14298,,
Rps15a-ps7,,
Olfr1196,,
Olfr1197,,
Pmfbp1,PMFBP1,ortholog_one2one
Rexo4,REXO4,ortholog_one2one
Olfr678,OR52E5,ortholog_one2one
Rpp30,RPP30,ortholog_one2one
Spin2c,,
Gm50170,,
Gm17989,,
Gm50167,,
Gm23512,,
Gm50169,,
Gm45557,,
Olfr679,OR56A3,ortholog_one2many
Chmp1b,CHMP1B,ortholog_one2one
Mppe1,MPPE1,ortholog_one2one
Gm25558,,
Gm25895,RNU6-1167P,ortholog_one2one
Gm20648,,
Samt1,,
Gm17477,,
Sh3gl3,SH3GL3,ortholog_one2one
Gm49127,,
Gm49128,,
,,
Gm2638,,
7SK,RN7SKP67,ortholog_many2many
7SK,RN7SKP99,ortholog_many2many
Foxred1,FOXRED1,ortholog_one2one
Gm18532,,
Gm24713,,
Gm41277,,
Trmt2b,TRMT2B,ortholog_one2one
Mapk11,MAPK11,ortholog_one2one
Ankrd1,ANKRD1,ortholog_one2one
Dhx38,DHX38,ortholog_one2one
Gm4631,,
Gnrh1,GNRH1,ortholog_one2one
Nmt2,NMT2,ortholog_one2one
C630031E19Rik,,
4921515E04Rik,,
Klhdc1,KLHDC1,ortholog_one2one
Dock5,DOCK5,ortholog_one2one
Gm32081,,
Gm50147,,
Gm47735,,
1700030N03Rik,,
Gm8318,,
Pcdhgc4,PCDHGC4,ortholog_one2one
Gm49138,,
Gm49139,,
Gm49140,,
C030047K22Rik,,
St3gal1,ST3GAL1,ortholog_one2one
Gm43881,,
Gm25161,,
Gm43875,,
Rbpj-ps3,,
Olfr680-ps1,,
Gm18484,,
1700013D24Rik,,
Gm17990,,
Cldnd2,CLDND2,ortholog_one2one
Gm35931,,
Gm50428,,
1700027F06Rik,,
Gm25431,,
Gm50427,,
Gm43883,,
Gm44006,,
Gm42068,,
Gm50426,,
Gm6352,,
Gm50432,,
Gm44007,,
Gm18584,,
Gm7798,,
Gm2106,,
5330439B14Rik,,
Men1,MEN1,ortholog_one2one
Kdm3a,KDM3A,ortholog_one2one
Gm45558,,
Olfr681,OR56A3,ortholog_one2many
Txnl4b,TXNL4B,ortholog_one2one
Olfr682-ps1,,
Olfr683,OR56A4,ortholog_one2many
Gm18335,,
Gm47508,,
Gm49684,,
Gm47512,,
Rpl26-ps4,,
Gm45374,,
Olfr684,OR56A4,ortholog_one2many
Tspyl4,TSPYL4,ortholog_one2one
Gm49683,,
1700012I11Rik,,
Olfr1198,,
Gm6048,,
Bod1-ps,,
Gm15561,,
Ighj1,,
Gm22005,RNU4-42P,ortholog_one2one
Pcnp,PCNP,ortholog_one2one
Adamtsl3,ADAMTSL3,ortholog_one2one
Col10a1,,
Zfp968,,
Gm49408,,
Gm49409,,
Cdh10,CDH10,ortholog_one2one
Gm28791,,
1700040K01Rik,,
Kif28,,
Gm14297,,
Rpp38,RPP38,ortholog_one2one
Olfr1199,OR4C16,ortholog_one2many
Mybpc1,MYBPC1,ortholog_one2one
Olfr1200,,
Acbd7,ACBD7,ortholog_one2one
Sik2,SIK2,ortholog_one2one
Gm8976,,
Mir8115,,
Col5a2,COL5A2,ortholog_one2one
Grtp1,GRTP1,ortholog_one2one
Olfr1201,OR4C11,ortholog_one2many
Pms2,PMS2,ortholog_one2one
Gm4724,,
Tmtc4,TMTC4,ortholog_one2one
Olfr685,OR52L1,ortholog_one2one
Impa2,IMPA2,ortholog_one2one
Gm44919,,
Olfr1202,OR4C46,ortholog_many2many
Olfr1202,OR4C13,ortholog_many2many
Gm8328,,
Gm35496,,
Etfb,ETFB,ortholog_one2one
Gm18533,,
Olfr1205,OR4C11,ortholog_one2many
Trmt10c,TRMT10C,ortholog_one2one
Samt1b,,
Gm49160,,
Gm49162,,
Gm49161,,
Gm8341,,
Gm49166,,
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70B,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70E,ortholog_one2many
Gm22422,SNORA70G,ortholog_one2many
Gm22422,SNORA70J,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70D,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70I,ortholog_one2many
Gm22422,SNORA70H,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70,ortholog_one2many
Gm22422,SNORA70F,ortholog_one2many
Gm22422,SNORA70C,ortholog_one2many
Gm18741,,
Samt1c,,
Zfp965,,
Klhl22,KLHL22,ortholog_one2one
Polr2d-ps1,,
Gm15143,,
Gm49176,,
Gm25976,,
Gm5947,,
Gm37815,,
Gm19207,,
Samt1d,,
Gm49177,,
Gm49178,,
Gm38139,,
Gm49685,,
Tmem35a,TMEM35A,ortholog_one2one
Gm37240,,
Zfat,ZFAT,ortholog_one2one
Olfr1204,OR4C46,ortholog_many2many
Olfr1204,OR4C13,ortholog_many2many
B430212C06Rik,,
Gm8813,,
Olfr1206,OR4C11,ortholog_one2many
Gm38241,,
Gm5645,,
Tigd4,TIGD4,ortholog_one2one
Gm16445,,
Gm11007,,
Gm6620,,
Tmem154,TMEM154,ortholog_one2one
Gm15147,,
Gm5060,,
Gm15141,,
Samt2b,,
Cidea,CIDEA,ortholog_one2one
Gm16359,,
Olah,OLAH,ortholog_one2one
Gm5646,,
Gm8569,,
Samt4,,
Erich3,ERICH3,ortholog_one2one
Tubb6,TUBB6,ortholog_one2one
Olfr686,,
Samt2,,
Ighd4-1,,
Scarf2,SCARF2,ortholog_one2one
Olfr687,,
Ighd3-2,,
Olfr688,OR56B4,ortholog_one2many
Elf4,ELF4,ortholog_one2one
Afg3l2,AFG3L2,ortholog_one2one
Saxo2,SAXO2,ortholog_one2one
Klhdc2,KLHDC2,ortholog_one2one
Mcm2,MCM2,ortholog_one2one
Gm20389,,
Rilp,RILP,ortholog_one2one
Olfr689,OR56B4,ortholog_one2many
Etfbl,,
4932438A13Rik,KIAA1109,ortholog_one2one
Gm38211,,
Mir1968,,
Hp,HP,ortholog_one2many
Hp,HPR,ortholog_one2many
Gm48752,,
Gm8435,,
Dock3,DOCK3,ortholog_one2one
Gm44816,,
Gm48106,,
Gm45331,,
Mir7051,,
Wdfy1,WDFY1,ortholog_one2one
Frk,FRK,ortholog_one2one
Olfr690,,
Caskin2,CASKIN2,ortholog_one2one
Zfp520-ps,,
Olfr691,OR52B2,ortholog_one2one
B830017H08Rik,,
Car15,,
Adamts13,ADAMTS13,ortholog_one2one
Ighd5-6,,
Ighd2-8,,
Snx25,SNX25,ortholog_one2one
Ighd5-5,,
Axl,AXL,ortholog_one2one
Gm15142,,
Ighd2-7,,
Gm22359,,
Gm8577,,
Ighd5-8,,
Cldn34b1,CLDN34,ortholog_one2many
Ighd5-4,,
Mup21,,
Ighd2-6,,
Magea6,MAGEA10,ortholog_one2many
Ighd5-7,,
Ighd5-3,,
Ighd2-5,,
Magea3,MAGEA10,ortholog_one2many
Gm6645,,
Gm37327,,
Gm25257,RNU6-1191P,ortholog_many2many
Gm25257,RNU6-334P,ortholog_many2many
Magea8,MAGEA10,ortholog_one2many
Ighd5-2,,
Ighd2-4,,
Gm20518,,
Gm572,C1orf127,ortholog_one2one
Ighd6-2,,
Magea2,MAGEA10,ortholog_one2many
Gm37227,,
Gm10240,,
Ighd2-3,,
Plxnb2,PLXNB2,ortholog_one2one
Ighd6-1,,
Ighd1-1,,
Senp7,SENP7,ortholog_one2one
Gm24268,RNU6-1191P,ortholog_many2many
Gm24268,RNU6-334P,ortholog_many2many
Adam6b,,
,,
Magea5,MAGEA10,ortholog_one2many
Pcdhgc5,PCDHGC5,ortholog_one2one
Gm13203,,
Ighd3-1,,
Ighd5-1,,
Tox,TOX,ortholog_one2one
Gm16968,,
Gm48108,,
Magea1,MAGEA10,ortholog_one2many
Gm29807,,
Adam6a,,
Cldn34b2,CLDN34,ortholog_one2many
Gm18252,,
Ighv5-1,,
Gm8834,,
Gm25429,,
Gm4997,,
Gm6063,,
Gm26341,,
Gm47044,,
Amd-ps1,,
Ighv2-1,,
Gm18729,,
Gm44768,,
Gm8595,,
1700054O05Rik,,
Amd2,AMD1,ortholog_one2many
Gm15157,,
Pxdn,PXDN,ortholog_one2one
Aifm1,AIFM1,ortholog_one2one
Gm40623,,
Rpl19-ps9,,
Gm47046,,
Gm47048,,
Gm47049,,
Cmas,CMAS,ortholog_one2one
Spic,SPIC,ortholog_one2one
Pcgf5,PCGF5,ortholog_one2one
Olfr1208,,
Scarf1,SCARF1,ortholog_one2one
Gm37525,,
Reep1,REEP1,ortholog_one2one
Olfr1209,OR4C16,ortholog_one2many
Zfp969,,
Zfp37,ZFP37,ortholog_one2one
Mir6539,,
Gm31107,,
,,
Nefm,,
Gm46192,,
5S_rRNA,,
Gm48144,,
Gm4925,,
Hs3st5,HS3ST5,ortholog_one2one
Csnk2a1,CSNK2A1,ortholog_one2many
Csnk2a1,CSNK2A3,ortholog_one2many
AA536875,,
Gm44769,,
Gm44770,,
Sult6b2,,
Gm47849,,
Gm47851,,
Slc31a2,SLC31A2,ortholog_one2one
Gm10064,,
Shc3,SHC3,ortholog_one2one
Gm17135,,
Gm49294,,
Nefl,NEFL,ortholog_one2one
