Gene name,Macaque gene name,Macaque homology type
Gm48448,,
Cyb5b,CYB5B,ortholog_one2one
Gm7598,,
Gm7313,,
Gm48450,,
Gm48451,,
Gm37472,,
Fam120c,FAM120C,ortholog_one2one
Gm48454,,
Gtf2a1l,,
Gm37820,,
Gm47958,,
Gm25901,,
Gm48460,,
Gm47952,,
Gm46191,,
Ppm1m,PPM1M,ortholog_one2one
Gm54473,,
Gm48461,,
Gm47953,,
Gm48463,,
Gm54474,5S_rRNA,ortholog_one2many
Gm35419,,
Gm23242,U6,ortholog_one2one
Gm26969,,
Ccar1,CCAR1,ortholog_one2one
Gm48980,,
Gm26984,,
Gm17932,,
Gm5708,,
Gm25670,U6,ortholog_one2one
Gm38505,,
Gm26255,U6,ortholog_many2many
Gm26255,U6,ortholog_many2many
Dleu7,DLEU7,ortholog_one2one
Gm34599,,
Gm20515,,
Gm29135,,
Rps18-ps3,,
Sdccag8,SDCCAG8,ortholog_one2one
Gm54564,,
Slitrk6,SLITRK6,ortholog_one2one
Gm42695,,
Gm42205,,
Tecr,TECR,ortholog_one2one
Gm54565,,
Mir1897,,
Pkmyt1,PKMYT1,ortholog_one2one
Gm42692,,
Sox2,,
Gm48987,,
Gm9348,,
Gm54566,,
Gm54476,,
Gm42693,,
Gm48988,,
Gm43206,,
Gm3143,,
Gm48992,,
Gm48993,,
Gm18580,,
Gm38509,,
Rnaseh2b,RNASEH2B,ortholog_one2many
Rnaseh2b,,ortholog_one2many
Gm21388,,
Mir6378,,
1700017M07Rik,,
Gm54567,,
Gm43078,,
Gm7733,,
Ube2l3-ps1,,
Gm54510,,
Tspo2,TSPO2,ortholog_one2one
Slco1a6,SLCO1A2,ortholog_one2many
Miga1,MIGA1,ortholog_one2one
Adamts8,ADAMTS8,ortholog_one2one
Paqr4,PAQR4,ortholog_one2one
Gm22248,,
Abcd1,ABCD1,ortholog_one2one
Slitrk5,SLITRK5,ortholog_one2one
Kremen2,KREMEN2,ortholog_one2one
Gm29724,,
Gm53007,,
Gm53008,,
Zbtb44,ZBTB44,ortholog_one2one
Gm54455,,
Wnt8a,WNT8A,ortholog_one2one
Gm48999,,
Gm22764,U6,ortholog_one2one
Gm49000,,
Gm20127,,
Gm4822,,
Gm19223,,
Lhcgr,LHCGR,ortholog_one2one
Naip3,,
Gm4486,,
Gm49005,,
Tpm3-rs7,,ortholog_one2one
Nme5,NME5,ortholog_one2one
Gm4487,,
Gm5209,,
Gm18159,,
Gm20400,,
Gm18369,,
Gm18601,,
Gm19829,,
Gm54515,,
Slc6a3,SLC6A3,ortholog_one2one
Gm37495,,
Gm6451,,
4930524C18Rik,,
Pip,PIP,ortholog_one2one
Gm15148,,
Gm25226,,
Gm49010,,
1700100I10Rik,,
Plxnb3,,
Gm49247,,
Gm31282,,
Scube1,SCUBE1,ortholog_one2one
Gm31072,,
Gm9407,,
Fshr,FSHR,ortholog_one2one
Gm54479,,
Mir17hg,,
Mir17,mml-mir-17,ortholog_one2one
Mir18,MIR18A,ortholog_one2one
Mir19a,mml-mir-19a,ortholog_one2one
Gm17508,,
Mir20a,,
Sval2,,
Mir19b-1,,
Mir92-1,,
4933400B14Rik,,
Gucy1b2,,
Gm4719,,
Brd8dc,,
Mlip,MLIP,ortholog_one2one
Gm50061,,
Gm10184,KPNA2,ortholog_one2many
Gm41653,,
Gm38158,,
Sval1,,
Unc5cl,UNC5CL,ortholog_one2one
Gm38053,,
Gm54732,,
Gm37246,,
Dzip3,DZIP3,ortholog_one2one
Mettl21c,METTL21C,ortholog_one2one
Sval3,,
Wdr7,WDR7,ortholog_one2one
Sva,,
Naip1,,
Gm37490,,
Gm15423,,
Gm15838,,
Gm37519,,
Gm8251,,
Niban1,NIBAN1,ortholog_one2one
Gm34701,,
Gm48464,,
Tas2r139,TAS2R39,ortholog_one2one
Il22,IL22,ortholog_one2many
Slco1a5,SLCO1A2,ortholog_one2many
Gm48465,,
Gm9585,,
Gm48466,,
Gm48473,,
Gm32717,CDC5L,ortholog_one2many
Gm9029,,
Gm48145,,
Gm48474,,
Snord98,SNORD98,ortholog_one2one
Gm9030,,
Gm49896,,
Gm48475,,
Gm48146,,
Gm24071,,
Gm54595,,
Gm19989,,
Gm45330,,
Gm32802,CDC5L,ortholog_one2many
Gm18876,,
Gm9035,,
Flywch1,FLYWCH1,ortholog_one2one
Trmt11,TRMT11,ortholog_one2one
D830024N08Rik,,
Gm45823,,
Rpl31-ps13,,
Gm18001,,
Kif13a,KIF13A,ortholog_one2one
Mcf2l,MCF2L,ortholog_one2one
Tas2r144,TAS2R40,ortholog_one2one
Gm49163,,
Gm54520,,
Gm16275,,
Iapp,IAPP,ortholog_one2one
Lrfn2,LRFN2,ortholog_one2one
Gm4131,C17H13orf42,ortholog_one2one
Gm6076,,
Gm24625,,
Gstk1,,
Gm5802,,
Gm35595,,
Fam124a,FAM124A,ortholog_one2one
Gm54597,,
Flywch2,FLYWCH2,ortholog_one2one
Srpk3,SRPK3,ortholog_one2one
1700008K24Rik,,
Gm15182,,
Gm5257,,
Gm29065,,
Gm23816,,
Gm29068,,
Gpc5,GPC5,ortholog_one2one
Gm29069,,
Gm17751,,
Mir6343,,
Gm816,,
Gm38265,,
Gm5174,,
Gm54739,,
Gm48485,,
Gm20300,,
Akt3,AKT3,ortholog_one2one
Il22b,IL22,ortholog_one2many
Gm9586,,
Tmem139,GSTK1,ortholog_one2one
Gm22978,,
Gm17830,,
Gm9040,CDC5L,ortholog_one2many
Gm9044,CDC5L,ortholog_one2many
Gm18067,,
Gm9045,CDC5L,ortholog_one2many
Tmem144,TMEM144,ortholog_one2one
Gm9046,CDC5L,ortholog_one2many
Gm20540,,
Gm9048,CDC5L,ortholog_one2many
Gm9049,CDC5L,ortholog_one2many
Pyroxd1,PYROXD1,ortholog_one2one
Ifng,IFNG,ortholog_one2one
4930505G20Rik,,
Srrm2,SRRM2,ortholog_one2one
Gm18367,,
Serpine3,SERPINE3,ortholog_one2one
Idh3g,IDH3G,ortholog_one2one
Gm27210,,
Gm49249,,
Gm38254,,
4930590H14Rik,,
Gm2310,,
5730403I07Rik,,
Gm25162,SNORA73,ortholog_one2many
Gm2348,,
Gm49250,,
Gm20713,,
Gm38045,,
Slc1a3,SLC1A3,ortholog_one2one
Hint3,HINT3,ortholog_one2one
Ints6,INTS6,ortholog_one2one
St14,ST14,ortholog_one2one
Igkv13-54-1,,
Igkv4-54,,ortholog_one2many
Tlcd4,,
Clptm1l,CLPTM1L,ortholog_one2one
Gm49751,,
Igkv4-53,,ortholog_one2many
Gm33337,,
Tet1,TET1,ortholog_one2one
Gm42606,,
Igkv4-51,,ortholog_one2many
Gm37310,,
Gm5043,,
Gm42958,,
Gm5210,,
Igkv4-50,,ortholog_one2many
Gm22576,U6,ortholog_one2many
Gm22576,U6,ortholog_one2many
Gm22576,U6,ortholog_one2many
Smim11,,
Igkv12-49,,
Mpped1,MPPED1,ortholog_one2one
Casp2,CASP2,ortholog_one2one
Twf2,TWF2,ortholog_one2one
Gm49911,,
Cip2a,CIP2A,ortholog_one2one
Mir5125,,
Elob,,ortholog_one2many
Elob,ELOB,ortholog_one2many
Gm37960,,
Gm37106,,
Gm37598,,
Gm38146,,
Gm37706,,
Gm37463,,
Gm38328,,
Gm26801,,
Ssr4,SSR4,ortholog_one2one
Zbtb18,ZBTB18,ortholog_one2one
Gm18146,,
Gm47425,,
Gm47505,,
Gm4065,,
Gm24620,SNORA55,ortholog_one2many
Mocs1,MOCS1,ortholog_one2one
Gm48353,,
Gm47434,,
Tert,TERT,ortholog_one2one
Gm26479,,
Erc2,ERC2,ortholog_one2one
Gm54723,,
Dyrk2,DYRK2,ortholog_one2one
Gm29856,,
Gm37306,,
Gm37280,,
4932442E05Rik,,
Gm10744,,
Gm26976,,
Tex30,TEX30,ortholog_one2one
Gm54541,,ortholog_one2one
Igkv5-48,IGKV6D-41,ortholog_many2many
Igkv5-48,,ortholog_many2many
Gm38403,,
Gm47461,,
Gm33677,,
Gm26420,,
Gm9353,,
Gm18904,,
Gm30517,,
1700064J06Rik,,
Pdzd4,PDZD4,ortholog_one2one
Gm6639,,
Igkv12-47,,
Gm47480,,
Gm34045,,
Igkv12-46,,
Slc25a16,,
Efcab6,EFCAB6,ortholog_one2one
Igkv5-45,IGKV6D-41,ortholog_many2many
Igkv5-45,,ortholog_many2many
Gm25696,U6,ortholog_one2one
Igkv12-44,,
Gask1b,GASK1B,ortholog_one2one
Myh15,MYH15,ortholog_one2one
Igkv5-43,IGKV6D-41,ortholog_many2many
Igkv5-43,,ortholog_many2many
Gm14817,,
Gm23615,,ortholog_one2many
Gm23615,SNORD38C,ortholog_one2many
Gm8412,,
Gm20407,,
Gm5517,,
Gm28228,,
Cul4b,CUL4B,ortholog_one2one
Gm35781,,
Igkv12-42,,
Glis3,GLIS3,ortholog_one2one
Igkv12-41,,
A330069K06Rik,,
Alg14,,
Gtf2h2,GTF2H2,ortholog_one2one
Igkv5-40-1,,
Gm25862,SNORA70,ortholog_one2one
Gm16128,,
Gm16071,,
Tlr9,TLR9,ortholog_one2one
Igkv12-40,,
Gm13155,,
Gm16211,,
Hsp90b1,HSP90B1,ortholog_one2one
Zfp534,ZNF34,ortholog_one2many
Igkv5-39,IGKV6D-41,ortholog_many2many
Igkv5-39,,ortholog_many2many
1700026J12Rik,,
Gm19066,,
Gm43839,,
Prss33,PRSS33,ortholog_one2one
Gm54577,,
Gm13137,,
Gm38295,,
Alas1,ALAS1,ortholog_one2one
Gm43220,,
Gm13136,,
Gm37892,,
Gm50104,,
Gm13148,,
Gm37971,,
Zfp984,ZNF34,ortholog_one2many
Igkv12-38,,
Gm6706,,
Gm50106,,
Gm19076,,
Gm5407,,
Gm24384,,
Gm6974,,
Gm18694,,
Atp11b,ATP11B,ortholog_one2one
Igkv5-37,IGKV6D-41,ortholog_many2many
Igkv5-37,,ortholog_many2many
Gm20707,,
Gm4802,,
Gm50109,,
Gm6931,,
Rps19-ps3,,
Gm49722,,
Zfp933,,
St8sia3os,,
Igkv18-36,,ortholog_one2many
Igkv18-36,,ortholog_one2many
Igkv18-36,,ortholog_one2many
Igkv18-36,,ortholog_one2many
Igkv18-36,,ortholog_one2many
Runx1,RUNX1,ortholog_one2one
Plpp3,PLPP3,ortholog_one2one
Igkv1-35,,
Prss41,,
Gm54547,,
Gm43586,,
Gm45934,,
Igkv8-34,IGKV4-1,ortholog_one2many
Gm12722,,
Prdx1-ps,,
Gm12723,,
Gm12726,,
Igkv7-33,IGKV4-1,ortholog_one2many
Gm54744,,
St8sia3,ST8SIA3,ortholog_one2one
Igkv6-32,IGKV4-1,ortholog_one2many
Miip,MIIP,ortholog_one2one
Igkv8-31,,
Igkv8-30,IGKV4-1,ortholog_one2many
Gm42818,,
Prss32,,
Igkv6-29,IGKV4-1,ortholog_one2many
Gm26626,,
Rps15-ps3,,
Gm49723,,
Gm54553,,
Onecut2,ONECUT2,ortholog_one2one
Igkv8-28,IGKV4-1,ortholog_one2many
Ift57,IFT57,ortholog_one2one
Rpl31-ps22,,
Gm36804,,
Gm15947,,
Gm37858,,
Sult4a1,SULT4A1,ortholog_one2one
Prss21,,
Amd-ps3,,
Edem3,EDEM3,ortholog_one2one
Gm54552,,
Brd8,BRD8,ortholog_one2one
Recql,RECQL,ortholog_one2one
4930500F10Rik,,
4933413C19Rik,,
D930032P07Rik,,
Lrrc1,LRRC1,ortholog_one2one
Daam2,DAAM2,ortholog_one2one
Rps15a-ps2,,
Gm6788,,
Sipa1,SIPA1,ortholog_one2one
Gm15344,,
Gm54730,,
Gm46526,,
Slc25a21,SLC25A21,ortholog_one2one
Cand1,CAND1,ortholog_one2one
Pnpla5,PNPLA5,ortholog_one2one
Gm48452,,
Cmah,CMAH,ortholog_one2one
Fv1,,
Gm26531,,
Prps1l3,,
Mir802,,
Gm15518,,
Gm18398,,
1700029J03Rik,,
Gm45645,,
Mfn2,MFN2,ortholog_one2one
Gpc6,GPC6,ortholog_one2one
Gm33432,,
Tgfb3,TGFB3,ortholog_one2one
Gm43203,,
Gm30695,,
Pnpla3,PNPLA3,ortholog_one2one
Gm7741,,
Gm49725,,
Lrrc74b,,ortholog_one2one
Dcun1d1,DCUN1D1,ortholog_one2many
Dcpp1,,
Mir6392,,
4930477N07Rik,,
Gm49513,,
Gm20369,,
Gm19090,,
Ttc41,,ortholog_one2one
Samm50,SAMM50,ortholog_one2one
Gm37804,,
Kif6,KIF6,ortholog_one2one
Gm48008,,
Mir6239,,
Gm20242,,
Wdfy2,WDFY2,ortholog_one2one
Asap2,ASAP2,ortholog_one2one
Gm29247,,
1700016C15Rik,C1H1orf100,ortholog_one2one
Mir8098,,
Mir6541,,
Parvb,PARVB,ortholog_one2one
Gm54483,5S_rRNA,ortholog_one2many
Gm21021,,
Defb48,,
Defb47,,ortholog_one2one
1700025G04Rik,C1H1orf21,ortholog_one2one
Dct,DCT,ortholog_one2one
Gm22890,,
Parvg,PARVG,ortholog_one2one
Gm16555,,
Gm16554,,
Dcpp2,,
Apool,APOOL,ortholog_one2one
Dna2,DNA2,ortholog_one2one
Gm25279,U4,ortholog_one2one
Gm28610,,
Gm8964,,
Defb43,,ortholog_one2one
Gm38238,,
Adss,ADSS2,ortholog_one2one
Gm19198,,
Gm50058,,
4930435M08Rik,,
Gm50057,,
Wnt5a,WNT5A,ortholog_one2one
Gm19465,,
Setd4,SETD4,ortholog_one2one
Gm19569,,
Igkv8-27,IGKV4-1,ortholog_one2many
Gm41545,,
Gm52954,,
Gm21013,,
Gm54745,,
Gm50059,,
Klhl31,KLHL31,ortholog_one2one
Igkv8-26,IGKV4-1,ortholog_one2many
Dcpp3,,
Gm8828,,
Gm47790,,
Gm47795,,
Igkv6-25,IGKV4-1,ortholog_one2many
Gclc,GCLC,ortholog_one2one
Gm15952,,
Rftn1,RFTN1,ortholog_one2one
Golt1b,GOLT1B,ortholog_one2one
8430422M14Rik,,
Mcts1,MCTS1,ortholog_one2one
Gm16585,,
Gm5214,,
Catspere1,CATSPERE,ortholog_one2many
Shisal1,SHISAL1,ortholog_one2one
Gria2,GRIA2,ortholog_one2one
Gm2670,,
Defb30,DEFB135,ortholog_one2one
Igkv8-24,IGKV4-1,ortholog_one2many
Tsen15,TSEN15,ortholog_one2one
Gm18079,,
Gm35217,,
Gm24398,,
Gm43218,IGKV4-1,ortholog_one2many
Or2t43,,ortholog_one2many
Defb42,DEFB136,ortholog_one2one
Satl1,SATL1,ortholog_one2one
Igkv6-23,IGKV4-1,ortholog_one2many
Or2t50-ps1,,
Or2t46,,ortholog_one2many
Gm8836,,
Gm11065,,
Or2ab1,,ortholog_one2one
Igkv8-22,,
Lypd8l,,ortholog_one2many
Gm17941,,
Rtl6,RTL6,ortholog_one2one
Spx,SPX,ortholog_one2one
Gm6418,,
Epha4,EPHA4,ortholog_one2one
Gm23629,,
Gm34095,,
Gm14908,,
Ctsb,CTSB,ortholog_one2one
Prr5,PRR5,ortholog_one2one
C1galt1c1,C1GALT1C1,ortholog_one2one
Gm34654,,
Ap3s1-ps1,,
Gm47818,,
Gm14565,,
Gm19572,,
Gm47824,,
Gm49901,,
Gm54457,,
Gm37173,,
Gm14564,,
Gm9191,,
6030498E09Rik,,
Or11l3,OR11L1,ortholog_one2one
Gm18735,,
Poc1a,POC1A,ortholog_one2one
Gm41597,,
AY702103,,
Gm6024,,
Gm14567,,
Trim58,TRIM58,ortholog_one2one
Gm16423,,
Gm14551,,
Igkv8-21,IGKV4-1,ortholog_one2many
Gm14566,,
Gm26437,U6,ortholog_one2many
Sbp,,
2010106E10Rik,,
Amd-ps5,,
Igkv6-20,IGKV4-1,ortholog_one2many
Nup85,NUP85,ortholog_one2one
Fabp3-ps1,,
Tgds,TGDS,ortholog_one2one
Gm49358,,
Gys2,GYS2,ortholog_one2one
Gm5219,,
P2rx6,P2RX6,ortholog_one2one
Nt5dc3,,
Capsl,CAPSL,ortholog_one2one
Gm14643,,
Gm14575,,
Gm14574,,
Gm14576,,
Gm5385,,
Gm14577,,
Zfp711,ZNF711,ortholog_one2one
Gm50456,,
Il7r,IL7R,ortholog_one2one
Gm16268,,
Igkv8-19,IGKV4-1,ortholog_one2many
Stab2,STAB2,ortholog_one2one
Dazl,,ortholog_one2many
Dazl,,ortholog_one2many
Dazl,DAZL,ortholog_one2many
Igkv8-18,IGKV4-1,ortholog_one2many
Gm11342,,
Gm8848,,
Igkv6-17,IGKV4-1,ortholog_one2many
Gm11344,,
Gm22013,,
Ocln,OCLN,ortholog_one2one
Gpr180,GPR180,ortholog_one2one
Gm6847,,
Igkv8-16,IGKV4-1,ortholog_one2many
Gm49523,,
Pof1b,POF1B,ortholog_one2one
Upk3a,UPK3A,ortholog_one2one
Gm42667,,
Igkv6-15,IGKV4-1,ortholog_one2many
Fam118a,FAM118A,ortholog_one2one
4933431J24Rik,,
Sox21,SOX21,ortholog_one2one
Gm49961,,
Gm8853,,
Cbr1,,
Gm10360,,
Gm4675,,
Gm6157,,
Igkv6-14,IGKV4-1,ortholog_one2many
Mir6241,,
Gm9376,,
Rpa1,,ortholog_one2many
Rpa1,,ortholog_one2many
Fech,FECH,ortholog_one2one
Gm23669,,
Gm8862,,
Gm32093,,
Zbtb8b,ZBTB8B,ortholog_one2one
Gm5678,,
Igkv6-13,IGKV4-1,ortholog_one2many
Cacna2d3,CACNA2D3,ortholog_one2one
Gm45384,,
Gm8872,,
Gm54559,,
Gm52975,,
Gm42720,,
Gm49906,,
Cbr3,CBR1,ortholog_one2one
Plcl2,PLCL2,ortholog_one2one
Gm42773,,
Igkv3-12-1,,
Gm24621,,
Gm13156,,
Igkv3-12,,ortholog_one2many
Bsdc1,BSDC1,ortholog_one2one
Gm14921,,
Gm14922,,
Gm14923,,
Slc7a4,SLC7A4,ortholog_one2one
Gm10420,,
Gm6427,,
Gm6429,,
Gm14937,,
Gm14938,,
Gm29123,,
Gm14936,,
Igkv3-11,,
Gm7334,,
Elovl5,ELOVL5,ortholog_one2one
Mir6352,,
Gm14939,,
Colgalt2,COLGALT2,ortholog_one2one
Gm10224,,
Sbpl,,
Igkv3-10,,ortholog_one2many
Chm,CHM,ortholog_one2one
Spef2,SPEF2,ortholog_one2one
Gm48596,,
Igkv3-9,,ortholog_one2many
Gm8847,,
Rnf144b,RNF144B,ortholog_one2one
Igkv3-8,,
Igkv3-7,,ortholog_one2many
Gm34829,,
Gm23609,,
Ldhb,,ortholog_one2one
Gm39375,,
Gm47829,,
Aplp2,APLP2,ortholog_one2one
Gm28386,,
Gm28385,,
Gm26263,,
Gm28387,,
Poglut2,POGLUT2,ortholog_one2one
Prss30,,ortholog_one2one
Plod1,PLOD1,ortholog_one2one
Cd47,CD47,ortholog_one2one
Gm30124,,
Gm21989,,
Gm26791,,
Gm5977,,
Fdft1,FDFT1,ortholog_one2one
Gm48612,,
Ift43,IFT43,ortholog_one2one
Gm35733,,
4930471G24Rik,,
Marveld2,MARVELD2,ortholog_one2one
Gm54808,,
Prss22,PRSS22,ortholog_one2one
Or2w3,OR2W3,ortholog_one2many
Mir361,mml-mir-361,ortholog_one2one
Gm7405,,
Gm22599,,
Or2ak7,,
Gm54488,,
1700044C05Rik,,
Gm50066,,
Gm12570,,
Gm54607,,
Gm25092,,
Or2ak6,,
Gm5225,,
Gm5672,,
Prss27,PRSS27,ortholog_one2one
Lrtm1,LRTM1,ortholog_one2one
Phf8,PHF8,ortholog_one2one
Tssk3,TSSK3,ortholog_one2one
Gm54598,,
Or2ak5,,
Mccc1,MCCC1,ortholog_one2one
Smyd4,SMYD4,ortholog_one2one
Igkv3-6,,
Igkv3-5,,ortholog_one2many
2510039O18Rik,KIAA2013,ortholog_one2one
Gm48004,,
Gm6043,,
Gm48006,,
Nrxn1,NRXN1,ortholog_one2one
Fam229a,FAM229A,ortholog_one2one
Neil2,NEIL2,ortholog_one2one
Clcn1,CLCN1,ortholog_one2one
Gm805,,
Nppb,NPPB,ortholog_one2one
Kif20a,KIF20A,ortholog_one2one
Btf3-ps14,,
Itgb1bp1,,
Catspere2,CATSPERE,ortholog_one2many
Gm12979,,
Gm48005,,
G630093K05Rik,,
Gm48003,,
Marcksl1,MARCKSL1,ortholog_one2one
Gm48058,,
Gm41118,,
Gm24261,,
Or2w3b,OR2W3,ortholog_one2many
4931429P17Rik,,
Gm35281,,
Gm7633,,
Or2ak4,,
Nppa,NPPA,ortholog_one2one
Gm36101,,
Gm47414,,
Or2t45,,
A330033J07Rik,,
Gata4,GATA4,ortholog_one2one
Gm36346,,
Gm49291,,
Id4,ID4,ortholog_one2one
Gm13054,,
Xpo1,XPO1,ortholog_one2one
Hdac1,HDAC1,ortholog_one2one
Gm8588,,
Gm48648,,
Ncoa7,NCOA7,ortholog_one2one
Rad17,RAD17,ortholog_one2one
Glrb,GLRB,ortholog_one2one
Mipol1,MIPOL1,ortholog_one2one
Selenok,,ortholog_one2many
Selenok,SELENOK,ortholog_one2many
Gm54460,,
Gm37313,,
Smc1b,SMC1B,ortholog_one2one
Gm25312,,
Gm8010,,
Pax3,PAX3,ortholog_one2one
Gm5463,,
Blk,BLK,ortholog_one2one
Gm42468,,
Gm26942,,
Gm29808,,
Gm43080,,
Slc1a1,SLC1A1,ortholog_one2one
Lck,LCK,ortholog_one2one
Usp33,USP33,ortholog_one2one
Ak6,,
Gm8824,,
Gm10923,,
Ribc2,RIBC2,ortholog_one2one
Dop1b,DOP1B,ortholog_one2one
Gm21430,,
Cdc23,CDC23,ortholog_one2one
Fam167a,FAM167A,ortholog_one2one
Dnajb1,DNAJB1,ortholog_one2many
Dnajb1,,ortholog_one2many
Gm47074,,
Abcc4,ABCC4,ortholog_one2one
Taf9,,
Gm2102,,
Gipc1,GIPC1,ortholog_one2one
Bivm,,ortholog_one2one
Asap1,ASAP1,ortholog_one2one
Ccdc125,TAF9,ortholog_one2one
Gm15351,,
Mir9768,,
Gm15349,,
Gcm1,GCM1,ortholog_one2one
Gm15352,,
Gm5822,,
Atrnl1,ATRNL1,ortholog_one2one
Gm20535,,
Gm11025,,
Gm16246,,
Gm2568,,
Gm37291,,
Mir8119,,
Gm8058,,
Fam167b,FAM167B,ortholog_one2one
Gm7244,,
Klc1,KLC1,ortholog_one2one
4930517E14Rik,,
Sorbs2,SORBS2,ortholog_one2one
Or2t44,,ortholog_one2many
Or2t44,,ortholog_one2many
Ncam1,NCAM1,ortholog_one2one
Fam183b,CFAP144,ortholog_one2one
Eif3i,EIF3I,ortholog_one2one
Rpl17-ps6,,
Phf2,PHF2,ortholog_one2one
Sgpp2,SGPP2,ortholog_one2one
Gm28410,,
Gm37884,,
Desi2,DESI2,ortholog_one2one
Gga3,GGA3,ortholog_one2one
Phf2os1,,
Cdk7,CDK7,ortholog_one2one
n-R5s25,5S_rRNA,ortholog_one2many
Igkv3-4,,ortholog_one2many
Kcnj8,KCNJ8,ortholog_one2one
Nars,NARS1,ortholog_one2one
Gm8023,,
Clcn6,CLCN6,ortholog_one2one
4930527J03Rik,,
Gm37486,,
Igkv3-3,,ortholog_one2many
Cox20,COX20,ortholog_one2one
Igkv3-2,,ortholog_one2many
Mir5623,,
Gm50287,,
Igkv3-1,,ortholog_one2many
Gm16277,,
Spata6l,SPATA6L,ortholog_one2one
Nanog,,ortholog_one2many
Nanog,,ortholog_one2many
Ercc5,,
Actr8,,ortholog_one2many
Actr8,ACTR8,ortholog_one2many
Gm25633,,
Gm47543,,
Gm8907,,
Gm4042,,
2310003N18Rik,,
Gm39336,,
Rpl10-ps3,,ortholog_one2many
Plet1,PLET1,ortholog_one2one
Prdm10,PRDM10,ortholog_one2one
Slc6a18,SLC6A18,ortholog_one2one
Gm38708,,
Mir6947,,
Gm49033,,
Gata2,GATA2,ortholog_one2one
Tdh,TDH,ortholog_one2one
Gm25364,U6,ortholog_one2one
Or5af2,,
Mettl21e,METTL21EP,ortholog_one2one
Or5af1,,
Pip4k2b,PIP4K2B,ortholog_one2one
Gm15833,,
Gm5700,,
Gm28893,,
Txn-ps1,,
Farsb,FARSB,ortholog_one2one
Gm11614,,
Mir8102,,
Or9e1,,
Mrps7,MRPS7,ortholog_one2one
Fbxo9,FBXO9,ortholog_one2one
Igkj1,,
Gm23302,U6,ortholog_one2many
Mir6391,,
Gm17232,,
Gm27198,,
Gm22379,,
Mtmr9,MTMR9,ortholog_one2one
Gm12258,,
Gm12259,,
2810021J22Rik,,
Gm16280,,
Gm16270,,
Gm30881,,
Gm54762,5S_rRNA,ortholog_one2many
Gm48335,,
Gm16271,,
Gm15918,,
Morc3,MORC3,ortholog_one2one
Gm48334,,
Gm16269,,
Xkr6,,
Gfra1,GFRA1,ortholog_one2one
Usp45,USP45,ortholog_one2one
Cwc25,CWC25,ortholog_one2one
Rufy2,RUFY2,ortholog_one2one
Foxa1,FOXA1,ortholog_one2one
Ttc6,TTC6,ortholog_one2one
Mir598,MIR598,ortholog_one2one
Cldn10,CLDN10,ortholog_one2one
Gm54614,,
Gm10493,,
Kctd5,KCTD5,ortholog_one2one
4921518K17Rik,,
Rpl26-ps2,,
BC042761,,
Gm47617,,
Atp5l2-ps,,
Gm46329,,
Zfp39,ZNF570,ortholog_one2one
Gm28995,,
4833412K13Rik,,
Gpatch2l,GPATCH2L,ortholog_one2one
BC035947,,ortholog_one2many
BC035947,,ortholog_one2many
BC035947,,ortholog_one2many
Gm19815,,
Gm20491,,
Rgl1,RGL1,ortholog_one2one
4930480K15Rik,,
Gm54616,,
Gm10308,,
Serpinf1,SERPINF1,ortholog_one2one
Gm54617,,
Gm9410,,
Gm9411,,
Gm6741,,
Gm49988,,
Gm49989,,
Gm49990,,
Gm15404,,
Gm49991,,
Gm44388,,
Gm15403,,
L1cam,L1CAM,ortholog_one2one
Gm49992,,
Gm49993,,
Dnajb8,,
Pts,PTS,ortholog_one2one
Tbc1d5,TBC1D5,ortholog_one2one
1700031F10Rik,,
Pinx1,PINX1,ortholog_one2one
Fam131b,FAM131B,ortholog_one2one
B230207O21Rik,,
Gm42476,,
Mccc1os,,
Chaf1b,CHAF1B,ortholog_one2one
Gm42967,,
Gm43859,,
Gm43858,,
Gm43857,,
Pdgfc,PDGFC,ortholog_one2one
Gm54498,,
Sox7,,
Atp8b1,ATP8B1,ortholog_one2one
4732487G21Rik,,
Il17rb,IL17RB,ortholog_one2many
Il17rb,,ortholog_one2many
Gm48101,,
Gm47077,,
Sstr1,SSTR1,ortholog_one2one
Bco2,BCO2,ortholog_one2one
Gm16000,,
Gm37300,,
Gm4857,,
Gm43346,,
A830029E22Rik,,
Gm22531,,
Gm9989,,
Clec14a,CLEC14A,ortholog_one2one
Ccdc144b,,
Gm18873,,
Xrcc3,XRCC3,ortholog_one2one
Il18,IL18,ortholog_one2one
Gm50185,,
Ccdc172,CCDC172,ortholog_one2one
Ctso,CTSO,ortholog_one2one
Gm49617,,
Bbx,BBX,ortholog_one2one
Gm44284,,
Tex12,TEX12,ortholog_one2one
Gm12256,,
Gm12257,,
Gm24611,,
1700001P01Rik,C16H17orf98,ortholog_one2one
Gm47645,,
Gm2649,,
Gm47647,,
1810007D17Rik,,
Slc2a3,,
Acad9,ACAD9,ortholog_one2one
Gm17529,,
Gm12336,,
Gm12337,,
Pnlip,PNLIP,ortholog_one2one
Rpl23,RPL23,ortholog_one2one
Gm13207,,
Cpsf3,CPSF3,ortholog_one2one
Gm12746,,
Cilk1,CILK1,ortholog_one2one
Mthfr,MTHFR,ortholog_one2one
Gm50338,,
Gm6978,,
Gm50352,,
Gm50353,,
Gm50354,,
4930578I06Rik,C8H8orf74,ortholog_one2one
Gm54825,,
Gm23016,,
Snora21,,
Gm24504,,
Gm29860,,
Mif4gd,,
Kdm3b,KDM3B,ortholog_one2one
1810035K13Rik,,
