Gene name,Zebrafish gene name,Zebrafish homology type
IGHV4-28,ighv4-1,ortholog_many2many
IGHV4-28,ighv8-2,ortholog_many2many
IGHV4-28,ighv8-1,ortholog_many2many
OTUD4P1,,
LINC02320,,
TAS2R31,,
IGHV7-34-1,,
IGHVIII-11-1,,
IGHV3-21,,
HNRNPABP1,,
,,
LINC00937,,
,,
IGHVII-26-2,,
,,
,,
,,
CD109,cd109,ortholog_one2one
DYNAP,,
IGHV3-64D,,
,,
IGHVII-30-21,,
,,
,,
RCOR1,rcor1,ortholog_one2one
,,
,,
,,
RPSAP51,,
,,
NOL4,,
,,
PRB2,,
LINC02598,,
CEP162,cep162,ortholog_one2one
A2ML1,si:dkey-105h12.2,ortholog_many2many
A2ML1,zgc:165518,ortholog_many2many
A2ML1,si:dkey-46g23.5,ortholog_many2many
A2ML1,si:dkey-52d15.2,ortholog_many2many
A2ML1,CABZ01075618.1,ortholog_many2many
A2ML1,sb:cb37,ortholog_many2many
A2ML1,zgc:171446,ortholog_many2many
A2ML1,si:ch211-212c13.8,ortholog_many2many
A2ML1,zgc:165453,ortholog_many2many
A2ML1,si:dkey-46g23.2,ortholog_many2many
A2ML1,zgc:171445,ortholog_many2many
A2ML1,zgc:171426,ortholog_many2many
A2ML1,si:ch211-212c13.10,ortholog_many2many
A2ML1,a2ml,ortholog_many2many
IGHV1-17,,
PEBP1P1,,
KIF26A-DT,,
IGHV3-35,,
SHLD2P2,,
RD3L,,
CYCSP22,,
MIR185,,
,,
,,
IGHV3-15,,
RP1,rp1,ortholog_one2one
,,
TLE2,,
Metazoa_SRP,,
MIR3618,,
MIR1306,dre-mir-1306,ortholog_one2one
,,
TRAF3,,
,,
,,
TRMT2A,trmt2a,ortholog_one2one
,,
,,
,,
SNTG1,sntg1,ortholog_one2one
ABCC13,,
EIF6,eif6,ortholog_one2many
ELK2AP,,
IGHV7-27,,
,,
ASPG,si:dkey-74k8.4,ortholog_one2many
ASPG,si:dkey-9i23.14,ortholog_one2many
EPB41L3,epb41l3b,ortholog_one2many
EPB41L3,epb41l3a,ortholog_one2many
,,
LINC01611,,
MIR6816,,
RANBP1,,
SPATS1,,
,,
,,
,,
,,
,,
LINC02575,,
LINC00205,,
,,
MIR99AHG,,
,,
IFITM3P3,,
,,
Y_RNA,,
PCNA,pcna,ortholog_one2one
,,
KIF6,kif6,ortholog_one2one
IGHV3-36,,
CYP46A1,cyp46a1.2,ortholog_one2many
CYP46A1,cyp46a1.1,ortholog_one2many
CYP46A1,zgc:123299,ortholog_one2many
CYP46A1,cyp46a1.3,ortholog_one2many
CYP46A1,cyp46a1.4,ortholog_one2many
TAS2R15P,,
,,
,,
,,
STYK1,styk1b,ortholog_one2one
,,
CDS2,cds2,ortholog_one2one
SNORA77B,SNORA77B,ortholog_one2many
ZDHHC8,zdhhc8b,ortholog_one2one
MRPL54,mrpl54,ortholog_one2one
TOLLIP,tollip,ortholog_one2one
CCT5,cct5,ortholog_one2one
NANOGP7,,
NRIP2,nrip2,ortholog_one2one
,,
DOHH,,
IGHV3-25,,
UBE2D3P1,,
Y_RNA,,
PROKR2,,
PACSIN1,pacsin1a,ortholog_one2many
PACSIN1,pacsin1b,ortholog_one2many
Y_RNA,,
FRMPD4-AS1,,
RPL17P49,,
RNA5-8SP7,,
,,
,,
RN7SKP290,,
PSMA6P2,,
LGMN,lgmn,ortholog_one2one
MRPL35P4,,
TLR7,tlr7,ortholog_one2one
LINC00658,,
TAS2R30,,
,,
TLR8-AS1,,
,,
,,
,,
SARAF,saraf,ortholog_one2one
RBM22P6,,
CCDC188,,
XAGE1A,,
BCAT1,bcat1,ortholog_one2one
ZNF558,,
KRT18P62,,
,,
HIRA,hira,ortholog_one2one
RBM22P7,,
,,
,,
,,
,,
SSXP4,,
SSXP1,,
,,
SSX7,,
SRSF3,srsf3a,ortholog_one2many
SRSF3,srsf3b,ortholog_one2many
SRSF3,srsf3a,ortholog_one2many
SSU72P7,ssu72,ortholog_one2many
,,
KCNQ1OT1,,
RNA5SP504,,
SSXP5,,
SSU72P3,ssu72,ortholog_one2many
S100A11P10,,
,,
,,
TOLLIP-DT,,
,,
SSU72P5,ssu72,ortholog_one2many
,,
S100A11P8,,
,,
SPANXN5,,
MUC5B,muc5.2,ortholog_one2many
MUC5B,muc5.1,ortholog_one2many
MUC5B,muc5.3,ortholog_one2many
DYNLRB1,dynlrb1,ortholog_one2many
DYNLRB1,dynlrb1,ortholog_one2many
SMIM44,,
,,
,,
EIF4A2P4,,
SSX8P,,
BUD31P1,,
,,
ADAMTS10,adamts10,ortholog_one2one
PPIHP2,,
QTRT1P1,,
U3,,
RNU1-57P,,
RN7SL93P,,
SNORD30,SNORD30,ortholog_one2many
CYP7B1,cyp7b1,ortholog_one2one
,,
XACT,,
,,
MIR766,,
,,
CBX1P4,,
IQCH,iqch,ortholog_one2one
,,
FILIP1,filip1a,ortholog_one2many
FILIP1,filip1b,ortholog_one2many
MIR4768,,
,,
NHS-AS1,,
CHP1P3,,
SCML1,phc1,ortholog_many2many
,,
,,
,,
GPR63,gpr63,ortholog_one2one
ZNF703,znf703,ortholog_one2one
SNX5,snx5,ortholog_one2one
RPL35P3,,
CA8,ca8,ortholog_one2one
RPL35P2,,
PRDX2P4,,
TMEM14A,zgc:163080,ortholog_one2one
,,
NPM1P37,,
TREM1,,
ADGRA2,adgra2,ortholog_one2one
,,
,,
,,
CYP39A1,cyp39a1,ortholog_one2one
,,
TEAD4,,
CDH12,,
FAM136GP,,
BRSK2,BRSK2,ortholog_one2many
BRSK2,brsk2b,ortholog_one2many
RPGR,rpgra,ortholog_one2many
RPGR,rpgrb,ortholog_one2many
MYDGF,mydgf,ortholog_one2one
,,
DGCR8,dgcr8,ortholog_one2one
,,
SUMO2P8,,
LCAL1,,
,,
HMGB1P20,,
LINC02549,,
,,
,,
,,
RPL19P11,,
,,
,,
,,
PPP1R13B-DT,,
,,
CCNK,,
TAF11L5,taf11,ortholog_one2many
,,
,,
THAP1,,
BIN2P2,,
HMGB1P47,,
,,
FGF10,fgf10a,ortholog_one2many
FGF10,fgf10b,ortholog_one2many
,,
,,
,,
GULOP,,
UHRF1,uhrf1,ortholog_one2one
,,
MDN1,mdn1,ortholog_one2one
,,
SALRNA3,,
,,
RPS27AP13,,
,,
,,
RPL37P6,,
,,
ASNSP4,,
,,
,,
,,
RPL29P30,,
,,
,,
USP17L8,,
,,
,,
KCTD9P6,,
,,
COX5A,cox5ab,ortholog_one2many
COX5A,cox5aa,ortholog_one2many
,,
RAB3C,rab3c,ortholog_one2one
PRR23D2,,
RN7SL168P,,
,,
,,
FOXA2,foxa2,ortholog_one2one
RNF122,RNF122,ortholog_one2one
KLRK1,,
UFD1,ufd1l,ortholog_one2one
COMMD7,commd7,ortholog_one2many
MRPS30-DT,,
CXXC1,cxxc1a,ortholog_one2one
CLBA1,,
BRF2,brf2,ortholog_one2many
BRF2,CABZ01085177.1,ortholog_one2many
COMMD4P2,,
,,
,,
PAK5,pak7,ortholog_one2one
C5orf34,zgc:153352,ortholog_one2one
CCDC33,ccdc33,ortholog_one2one
,,
,,
SLC25A39P2,,
HIGD1AP8,,
,,
IBTK,ibtk,ortholog_one2one
STK38L,stk38l,ortholog_one2one
SETD3,setd3,ortholog_one2one
,,
,,
,,
,,
,,
GOLPH3-DT,,
GNRH2,gnrh2,ortholog_many2many
GNRH2,gnrh3,ortholog_many2many
LINC00603,,
,,
,,
,,
LINC01331,,
,,
,,
,,
,,
,,
LINC01424,,
,,
EMB,emb,ortholog_one2one
BANF2,,
,,
DDHD2,ddhd2,ortholog_one2one
FEM1A,,
MUC16,,
,,
PAXBP1-AS1,,
SLC15A5,SLC15A5,ortholog_one2one
CTSZ,ctsz,ortholog_one2one
,,
,,
,,
,,
GYS2,gys2,ortholog_one2one
,,
,,
,,
RHOV,rhov,ortholog_one2one
,,
,,
,,
ELOVL7,elovl7a,ortholog_one2many
ELOVL7,elovl7b,ortholog_one2many
,,
,,
,,
,,
,,
RPL13P4,,
,,
,,
,,
,,
ALDH1A2,aldh1a2,ortholog_one2one
,,
DOCK6,dock6,ortholog_one2one
,,
RSU1P1,,
,,
ITGB2-AS1,,
,,
,,
PLD5P1,,
CDC45,cdc45,ortholog_one2one
,,
METTL8P1,,
MTRNR2L7,,
TAS2R43,,
,,
ZNF25,,
MCM3AP,mcm3ap,ortholog_one2one
BORCS5,borcs5,ortholog_one2one
IGHV1-14,,
,,
,,
,,
IGHV3-20,,
,,
,,
SUCLG2P4,,
LINC02317,,
PRB4,,
,,
,,
VDAC3P1,,
,,
IGHV3-33-2,,
,,
GLRXP2,,
BORCS7,borcs7,ortholog_one2many
TRMT112P2,,
F8A3,zgc:101679,ortholog_one2many
PABPC1L2B,pabpc1a,ortholog_many2many
PABPC1L2B,pabpc1b,ortholog_many2many
RHOXF2B,,
RPSAP38,,
AHNAK2,,
RPS17P11,,
,,
RBMXL3,,
ITGA1,itga1,ortholog_one2one
MGST1,mgst1.2,ortholog_one2many
MGST1,mgst1.1,ortholog_one2many
SSX2B,,
,,
,,
LINC02650,,
,,
CINP,cinp,ortholog_one2one
USP17L4,,
,,
LINC01375,,
,,
DBF4P1,,
RPL17P34,,
,,
,,
,,
,,
DYDC2,dydc2,ortholog_one2many
,,
,,
,,
ADAM5,,
IGHVIII-25-1,,
,,
IGHV1-24,,
IGHV3-33,,
DIPK1C,dipk1c,ortholog_one2one
LANCL3,,
TTC7B,ttc7b,ortholog_one2one
TIMM21,TIMM21,ortholog_one2one
RPS27P22,,
RNU2-52P,,
,,
,,
MARCHF5,march5,ortholog_one2one
TOP1,top1,ortholog_one2many
TOP1,top1l,ortholog_one2many
TAS2R9,,
CLEC6A,asgrl2,ortholog_many2many
CLEC6A,si:ch211-283g2.2,ortholog_many2many
CLEC6A,si:ch211-283g2.3,ortholog_many2many
CLEC6A,BX640512.3,ortholog_many2many
CLEC6A,asgrl1,ortholog_many2many
CLEC6A,si:cabz01007816.2,ortholog_many2many
CLEC6A,CT030017.2,ortholog_many2many
CLEC6A,si:dkey-61f9.1,ortholog_many2many
CLEC6A,si:dkey-61f9.1,ortholog_many2many
FAM236A,,
HSFX4,,
ZNF275,si:zfos-932h1.3,ortholog_one2many
OR52B3P,,
MUC5B-AS1,,
OR52P2P,,
OR52B4,,
,,
,,
RPA2P2,,
,,
,,
,ldhbb,ortholog_many2many
,ldhba,ortholog_many2many
KCNQ1,,
RBBP7,rbb4l,ortholog_one2one
MTND4P19,,
,,
SMARCE1P7,,
,,
IPMK,ipmka,ortholog_one2many
IPMK,ipmkb,ortholog_one2many
DPPA3,,
,,
RN7SL551P,,
,,
RPL7P6,,
C18orf63,,
GNAI2P1,,
EEF1A1P16,,
DUXAP4,,
,,
ZNF25-DT,,
PRMT8,PRMT8,ortholog_one2many
PRMT8,prmt8b,ortholog_one2many
CHUK,chuk,ortholog_one2one
NEO1,neo1b,ortholog_one2many
NEO1,neo1a,ortholog_one2many
NEO1,neo1b,ortholog_one2many
FAUP1,,
CYB5A,cyb5a,ortholog_one2one
RPS2P52,,
,,
OR1M4P,,
LINC00588,,
YBEY,ybey,ortholog_one2many
YBEY,ybey,ortholog_one2many
FAM90A23P,,
PDE4A,pde4a,ortholog_one2one
PLCG1-AS1,,
,,
,,
,,
DEPDC1B,CABZ01086734.1,ortholog_one2one
,,
MIR6871,,
,,
ADAM28,adam28,ortholog_one2one
RPL23AP81,,
RN7SL615P,,
,,
RPS4XP2,,
PRNP,,
,,
,,
SUPT4H1P2,,
WASH8P,,
TAS2R7,,
,,
,,
RPL23AP66,,
TIMM17BP1,,
PRND,,
EEF1A1P4,,
TAS2R42,,
IGHVIII-38-1,,
RPL3P4,,
PRNT,,
,,
SLCO1B7,,
RPL13AP3,,
ZNF157,,
DIO3,,
IDI1P3,,
CYP2C18,,
,,
IGHV3-30,,
RASSF2,rassf2b,ortholog_one2many
RASSF2,rassf2a,ortholog_one2many
,,
DTNA,dtna,ortholog_one2one
MAGED1,ndnl2,ortholog_one2many
,,
GPR68,GPR68,ortholog_one2one
ITFG2,itfg2,ortholog_one2one
,,
TRIM21,,
,,
,,
IGHA1,,
C21orf58,zgc:112416,ortholog_one2one
MAT1A,mat1a,ortholog_one2one
OR7E105P,,
SLC20A1P2,,
IGHV5-10-1,,
,,
LINC02312,,
SSU72P6,,
LINC02689,,
DEGS2,degs2,ortholog_one2one
H3P33,,
,,
UBL5P1,,
,,
ZNF215,,
NFS1,nfs1,ortholog_one2one
KCNK13,kcnk13b,ortholog_one2many
KCNK13,kcnk13a,ortholog_one2many
SFRP5,sfrp5,ortholog_one2one
,,
,,
,aggf1,ortholog_one2many
IGHV3-32,,
IGHVII-33-1,,
,,
,,
CPEB3,cpeb3,ortholog_one2one
,,
,,
RPL23AP11,,
LINC00895,,
IGHV2-26,ighv4-1,ortholog_many2many
IGHV2-26,ighv8-2,ortholog_many2many
IGHV2-26,ighv8-1,ortholog_many2many
,,
,,
,,
HEXB,hexb,ortholog_one2one
SEPTIN5,sept5b,ortholog_many2many
SEPTIN5,sept5a,ortholog_many2many
TDP1,tdp1,ortholog_one2one
LRRC34P1,,
RPLP1P10,,
,,
BEND3P1,,
,,
,,
,,
EXOC6,exoc6,ortholog_one2one
,,
,,
TAS2R13,,
,,
CCKBR,CCKBR,ortholog_one2many
CCKBR,si:dkey-1h24.2,ortholog_one2many
ZMAT4,zmat4a,ortholog_one2many
ZMAT4,zmat4b,ortholog_one2many
CDC37,cdc37,ortholog_one2one
LINC02406,,
,,
MTHFD2P3,,
KNOP1P1,,
,,
,,
AARS2,aars2,ortholog_one2one
SYT10,syt10,ortholog_one2one
,,
CBX3P4,,
LINC02751,,
CRISPLD1,crispld1b,ortholog_one2many
CRISPLD1,crispld1a,ortholog_one2many
CRISPLD1,CU914487.1,ortholog_one2many
,,
,psma1,ortholog_one2many
GAPDHP63,,
,,
RWDD2A,,
,,
RPL18AP2,,
,,
GALNT18,galnt18a,ortholog_one2many
GALNT18,galnt18b,ortholog_one2many
,,
TPI1P3,,
,,
DIP2A,dip2a,ortholog_one2one
ZNF823,,
LAMA4-AS1,,
,,
,,
EPS8,eps8a,ortholog_one2one
,,
BRD7P4,,
TXNP7,,
,,
,,
,,
MCHR2-AS1,,
ZNF440,,
,,
SEC63,sec63,ortholog_one2one
FAM151B,fam151b,ortholog_one2one
C11orf42,,
TYK2,tyk2,ortholog_one2one
LINC02682,,
,,
,,
,,
,,
CALCB,calca,ortholog_one2one
CCDC152,,
,sept5b,ortholog_many2many
,sept5a,ortholog_many2many
PTH,pth1b,ortholog_one2many
PTH,pth1a,ortholog_one2many
ROMO1,romo1,ortholog_one2one
GP1BB,gp1bb,ortholog_one2one
GNB1L,gnb1l,ortholog_one2one
MTREX,mtrex,ortholog_one2one
,,
FAR1-IT1,,
BICC1,bicc1a,ortholog_one2many
BICC1,bicc1b,ortholog_one2many
OR52B1P,,
SSU72P4,ssu72,ortholog_one2many
,,
RIC3,CABZ01095001.1,ortholog_one2many
RIC3,RIC3,ortholog_one2many
R3HCC1,r3hcc1,ortholog_one2one
,,
HMG20A,hmg20a,ortholog_one2one
,,
RBM39,rbm39b,ortholog_one2many
RBM39,rbm39a,ortholog_one2many
ZNF292,znf292a,ortholog_one2many
ZNF292,znf292b,ortholog_one2many
,,
,,
,,
RPL7AP50,,
CHST3,chst3a,ortholog_one2many
CHST3,chst3b,ortholog_one2many
PUDP,pudp,ortholog_one2one
MARVELD1,marveld1,ortholog_one2one
,,
RTL10,,
KSR1P1,,
PPIAP13,,
RPL7P37,,
PHBP9,,
,,
CYP17A1,cyp17a1,ortholog_one2one
ZNF441,,
CD24,,
NALF2,fam155b,ortholog_one2one
OR7E41P,,
TEX13A,,
LINC02891,,
SSU72P2,ssu72,ortholog_one2many
LINC01495,,
ZNF833P,,
,,
IGHVIII-13-1,,
IGHV1-18,,
LINC00896,,
NEFM,,
HOMER2P2,,
RTN4R,rtn4r,ortholog_one2one
PNMA6A,,
,,
,,
EEF1GP6,,
CASC6,,
HNRNPA1P10,,
ZDHHC13,zdhhc13,ortholog_one2one
,,
,,
GAPDHP41,,
ITGB1P1,,
COL4A5,,
,,
,,
,,
,,
EIF4EBP2P3,,
,,
GOLGA6EP,,
EVL,evlb,ortholog_one2many
EVL,evla,ortholog_one2many
KPNA5,kpna5,ortholog_one2one
MIR1286,,
,,
DDX39A,ddx39ab,ortholog_one2many
DDX39A,ddx39aa,ortholog_one2many
DGCR6L,dgcr6,ortholog_one2many
,,
TMEM167A,tmem167a,ortholog_one2one
,,
ODF3L1,,
PEX2,pex2,ortholog_one2one
,,
,,
TXNRD2,txnrd2.1,ortholog_one2many
TXNRD2,txnrd2.2,ortholog_one2many
NHP2P1,,
,,
,,
UBL7,ubl7a,ortholog_one2many
UBL7,ubl7b,ortholog_one2many
TLK2P2,,
ACOT12,ACOT12,ortholog_one2one
SLK,slka,ortholog_one2many
SLK,slkb,ortholog_one2many
,,
,,
RPSAP44,,
,,
,,
CD164,,
ZC2HC1A,zc2hc1a,ortholog_one2one
PXDNL,,
HAPLN1,hapln1b,ortholog_one2many
HAPLN1,HAPLN1,ortholog_one2many
,,
CYP4F10P,,
,,
NAV2-AS3,,
ZNF214,,
PDCL3P1,,
,,
,,
,,
IGLV8OR8-1,,
OR7A1P,,
PKIA,,
,,
,,
ADGRE5,si:ch211-241f5.3,ortholog_one2one
,,
DIP2A-IT1,,
LINC02699,,
,,
RNU6-396P,,
,,
,,
,,
,,
PCNT,pcnt,ortholog_one2one
TUBBP1,,
RAP1BL,,
MUC5AC,,
,,
GUSBP18,,
RPL3P9,,
,,
,,
,,
PSMC1P8,,
LINC01514,,
,,
BORCS8P1,,
ZFHX4,zfhx4,ortholog_one2one
CYP2C23P,,
,,
,,
,,
CAB39P1,,
PFN1P11,,
,,
,,
,,
RSU1P2,,
PRICKLE1,prickle1a,ortholog_one2many
PRICKLE1,prickle1b,ortholog_one2many
VCAN,vcana,ortholog_one2one
,,
MRPL35P2,,
RPS2P36,,
SCD,scdb,ortholog_one2many
SCD,scd,ortholog_one2many
TUBB3P1,,
RCN1P1,,
CEP85L,cep85l,ortholog_one2one
,,
,,
LINC02659,,
,,
,,
,,
,,
PRRG4,prrg4,ortholog_one2one
TPM4P1,,
RPL17P35,,
,,
,,
HOGA1,hoga1,ortholog_one2one
MRPL9P1,,
CLVS1,,
RPL36AP40,,
,,
CENPUP1,,
RBMXL2,,
IGHV3-19,,
,,
,,
C10orf62,,
IGHV4-31,ighv4-1,ortholog_many2many
IGHV4-31,ighv8-2,ortholog_many2many
IGHV4-31,ighv8-1,ortholog_many2many
,,
RPL10L,rpl10,ortholog_one2many
,,
,,
RPL39P26,,
,,
HMGB1P40,,
BTRC,,
LINC00226,,
CNGA4,cnga4,ortholog_one2one
C8orf74,si:ch73-81k8.2,ortholog_one2one
ACTR10,actr10,ortholog_one2one
ZNF887P,,
,,
RPL23AP2,,
HNRNPA1P5,,
ZNF491,,
TLR8,,
ANO3,ano3,ortholog_one2one
ANP32A,anp32a,ortholog_one2many
,,
RAB33A,rab33a,ortholog_one2one
,,
OR7C1,,
CD2AP-DT,,
,,
,,
ZNF280C,,
ARMC1,armc1,ortholog_one2one
SYDE1,SYDE1,ortholog_one2one
,,
,,
,,
,,
NEPNP,,
,,
SMARCE1P2,,
,,
RPS5P3,,
,,
,,
,,
,,
DNAJC28,dnajc28,ortholog_one2one
LINC00222,,
GART,gart,ortholog_one2one
ENPP5,enpp5,ortholog_one2one
CCDC105,,
,,
GSTA2,gstp2,ortholog_many2many
MCHR2,MCHR2,ortholog_one2many
MCHR2,MCHR2,ortholog_one2many
ADGRE2,,
AIFM1,aifm1,ortholog_one2one
,,
CYP1A2,cyp1a,ortholog_one2many
,,
DNTT,dntt,ortholog_one2one
MAP3K7,map3k7,ortholog_one2one
,,
,,
,,
SOX17,sox18,ortholog_one2one
,,
IGHV3-29,,
SLC27A2,,
GSKIP,gskip,ortholog_one2one
SEC11B,,
,,
ALG1L11P,,
,,
CYCSP25,,
,,
XKR9,xkr9,ortholog_one2one
,,
,,
CSRP3,csrp3,ortholog_one2one
POLR3DP1,,
PARP11,parp11,ortholog_one2one
,,
IGHEP1,,
MAPKAPK5P1,,
LINC01333,,
MTND5P17,,
FOXN3-AS2,,
,,
,,
IGHV3-13,,
PDLIM1,pdlim1,ortholog_one2one
,,
,,
IGHV3-30-2,,
LINC02311,,
IGHVII-22-1,,
IGHVIII-26-1,,
,,
,,
,,
,,
OXCT1,oxct1b,ortholog_many2many
OXCT1,oxct1a,ortholog_many2many
EMX2OS,,
,,
ASNSP1,,
SLC39A12-AS1,,
,,
,,
SNRPGP6,,
NDUFAF4P1,,
,,
,,
IREB2,ireb2,ortholog_one2one
,,
,,
,,
KTN1,ktn1,ortholog_one2one
PAG1,pag1,ortholog_one2one
,,
SYT9,syt9a,ortholog_one2many
SYT9,syt9b,ortholog_one2many
FAM171A1,fam171a1,ortholog_one2one
,,
,,
,,
,,
CRACR2A,cracr2ab,ortholog_one2many
CRACR2A,CRACR2A,ortholog_one2many
VENTXP6,,
NAV2-AS4,,
LINC02759,,
LINC02745,,
ZNF33A,,
,,
ASPH,unm_hu7910,ortholog_one2one
,,
,,
,,
CSNK2A3,,
LINC02741,,
,,
BDH2P1,,
HSPA8P5,,
,,
LCA5,lca5,ortholog_one2one
,,
MRPS18CP4,,
HMGN2P36,,
,,
,,
,,
FANCF,fancf,ortholog_one2one
,,
,,
SPON1-AS1,,
DNAAF11P1,,
RERG,RERG,ortholog_one2one
TRIM68,,
,,
,,
C15orf61,C18H15orf61,ortholog_one2one
GAPDHP42,,
,,
SUB1,sub1b,ortholog_one2many
SUB1,sub1a,ortholog_one2many
HSP90AB1,hsp90ab1,ortholog_one2one
DEPP1,si:dkeyp-72g9.4,ortholog_one2many
DEPP1,si:ch73-6k14.2,ortholog_one2many
PPCDC,ppcdc,ortholog_one2one
,,
,,
,,
TUBB8P5,,
MTND5P42,,
MORN4,morn4,ortholog_one2one
,,
,,
LINC02760,,
,,
LINC02686,,
KLRK1-AS1,,
ARL14EP,arl14ep,ortholog_one2one
MOV10L1,setx,ortholog_many2many
,,
,,
,,
,,
DERA,dera,ortholog_one2one
,,
YWHAZP5,,
CSRP3-AS1,,
GSTO1,gsto2,ortholog_one2many
GSTO1,gsto1,ortholog_one2many
NPM1P43,,
,,
ISLR,islr2,ortholog_one2one
SERGEF,sergef,ortholog_one2one
PPIAP46,,
,,
,,
DNM1P33,,
HCN4,hcn4,ortholog_one2many
HCN4,hcn4l,ortholog_one2many
ANP32BP1,,
BTF3P6,,
,,
SON,CABZ01113192.1,ortholog_one2many
SON,si:dkey-67c22.2,ortholog_one2many
FRAT1,,
EDC3,edc3,ortholog_one2one
SERPINB12,,
LINC02647,,
MTND4P18,,
BLOC1S2,bloc1s2,ortholog_one2one
,,
LINC02468,,
PRELID1P1,,
,,
,,
,,
MTRNR2L2,,
DSEL,dsela,ortholog_one2one
CDH18-AS1,,
RPL3P7,,
CYP2AC1P,,
BCL2L14,CABZ01020840.1,ortholog_one2one
,,
HMGB3P18,,
SEM1P1,,
,,
,,
,,
,,
,,
LIN28B-AS1,,
CAPSL,capslb,ortholog_one2one
RNU7-129P,,
PRELID3A,prelid3a,ortholog_one2one
DHFRP5,,
MFSD4B,mfsd4b,ortholog_one2one
TOMM22P5,,
RPS19P7,,
UBTD1,ubtd1a,ortholog_one2many
UBTD1,ubtd1b,ortholog_one2many
GIPC1,gipc1,ortholog_one2one
,,
RPL29P12,,
,,
COMTD1,comtd1,ortholog_one2one
,,
TSPYL4,nap1l4a,ortholog_many2many
TSPYL4,tspy,ortholog_many2many
TRAPPC13,trappc13,ortholog_one2one
GFRAL,gfral,ortholog_one2one
CTDSPL2-DT,,
,,
,,
,,
SOCS5P5,,
AVPI1,si:ch211-197k17.3,ortholog_one2one
MAP2K5,map2k5,ortholog_one2one
RPL23AP14,,
TEX52,,
,,
LRRC1,lrrc1,ortholog_one2one
TSPAN9,tspan9a,ortholog_one2many
TSPAN9,tspan9b,ortholog_one2many
,,
CUTC,cutc,ortholog_one2one
,,
,,
,,
,,
,,
,,
,,
,,
,,
SLC66A2,SLC66A2,ortholog_one2one
,,
,,
,,
RPL23AP50,,
,,
,,
,,
,,
,,
,,
TFAP2B,tfap2b,ortholog_one2one
RRP12,rrp12,ortholog_one2one
PCED1B,fam113,ortholog_one2many
OR7C2,,
CYP4F2,cyp4f3,ortholog_many2many
CYP4F2,cyp4t8,ortholog_many2many
PTCHD3P3,,
,,
CBX3P9,,
,,
LINC02518,,
,,
,,
B4GALNT3,b4galnt3b,ortholog_one2many
B4GALNT3,b4galnt3a,ortholog_one2many
COL19A1,,
CAT,cat,ortholog_one2one
RPF2P1,,
U6,,
,,
DSC2,dsc2l,ortholog_one2many
CPNE1,cpne1,ortholog_one2one
,,
,,
,,
MIR6501,,
,,
PPIAP78,,
KRT18P56,,
DONSON,,
CCNB3P1,,
,,
,,
GZMK,,
LINC02601,,
RNA5SP502,,
Y_RNA,,
LINC02386,,
SHISA5P1,,
GUSBP13,,
RN7SL15P,,
GEMIN7P1,,
CASK-AS1,,
ADGRE3,,
RNU6-1321P,,
YWHAZP10,,
RN7SL144P,,
GPR82,,
SLC38A4,slc38a4,ortholog_one2one
NBPF22P,,
RPS15AP39,,
,,
RNU6-202P,,
,,
FABP5P15,,
RNU6-854P,,
RN7SL460P,,
COX7B,,
MIR4280HG,,
,,
WIZP1,,
,,
ARSB,ARSB,ortholog_one2one
NAV2-IT1,,
PANX2,panx2,ortholog_one2one
EIF3M,eif3m,ortholog_one2one
SSX9P,,
,,
SSXP9,,
,,
S100A11P9,,
SSX3,,
,,
RPL7AP34,,
,,
GSTA8P,,
TRABD,trabd,ortholog_one2one
RPL31P28,,
LINC02857,,
NCOA7,CABZ01066813.1,ortholog_one2many
NCOA7,LO017815.1,ortholog_one2many
,,
EGLN3P1,,
ETFBKMT,,
,,
CENPK,cenpk,ortholog_one2one
,,
SSX4,,
LSM6P2,,
AMN1,amn1,ortholog_one2one
TMEM50B,,
ZNF143,znf143a,ortholog_one2many
ZNF143,znf143b,ortholog_one2many
ANKDD1A,ankdd1a,ortholog_one2one
,,
THEMIS3P,,
,,
,,
AKR1B1P6,,
,,
RAB12,rab12,ortholog_one2one
FTSJ1,ftsj1,ortholog_one2one
RPL21P67,,
,,
,,
CYP4F24P,,
MTRES1,mtres1,ortholog_one2one
FECH,fech,ortholog_one2one
,,
,,
,,
,,
,,
,,
MYMX,,
,,
,,
CYP4F12,cyp4f3,ortholog_many2many
CYP4F12,cyp4t8,ortholog_many2many
ZPR1P1,,
,,
PRSS35,prss35,ortholog_one2many
PRSS35,PRSS35,ortholog_one2many
,,
TUBGCP6,appl2,ortholog_one2one
KRASP1,,
TREML3P,,
CLVS2,clvs2,ortholog_one2one
IL10RB-DT,,
,gopc,ortholog_one2many
,,
,crfb4,ortholog_one2many
,,
,,
BECN1P2,,
PORCN-DT,,
,,
,,
EBP,ebp,ortholog_one2many
NFKBIE,nfkbie,ortholog_one2one
IL10RB,crfb4,ortholog_one2many
,,
TRDN,si:ch211-266g18.10,ortholog_one2many
TRDN,trdn,ortholog_one2many
,,
,,
SEMA7A,CABZ01111959.1,ortholog_one2one
KLRA1P,,
,ebp,ortholog_one2many
Metazoa_SRP,,
Y_RNA,,
,,
RNU6-800P,,
ASB9,,
HDAC10,hdac10,ortholog_one2one
,,
,,
,,
LINC02416,,
,,
,,
DSG1-AS1,,
,,
,,
ARNTL2-AS1,,
IFNGR2,,
SMAP1,smap1,ortholog_one2one
PDZD2,pdzd2,ortholog_one2one
PTGER1,ptger1b,ortholog_one2many
